keyword,intencion,cobertura,tipo,url,titulo,id,score
aves de la region de magallanes,mixto,SI,post,https://avesnativaschilenas.cl/ubicacion/aves-de-la-decima-region/,aves de la decima region,9992,4
aves de la region metropolitana,mixto,SI,post,https://avesnativaschilenas.cl/ubicacion/aves-de-la-region-metropolitana/,Aves en la Región Metropolitana: ¡un paraíso alado por explorar!,1855,5
aves marinas del norte de chile,mixto,SI,post,https://avesnativaschilenas.cl/blog/grupo-de-aves-marinas-al-que-pertenecen-las-gaviotas/,Grupo de aves marinas al que pertenecen las gaviotas: guia de la familia Laridae en Chile,9156,4
aves que comen animales muertos,mixto,SI/Parcial,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,2
aves rapaces nocturnas de chile,mixto,SI,post,https://avesnativaschilenas.cl/rapaces/lechuza/aves-que-cantan-de-noche/,Descubre el misterio de las aves que cantan de noche: ¡Conoce sus secretos y melodías nocturnas!,2137,4
bailarin de danza contemporanea,mixto,SI/Parcial,post,https://avesnativaschilenas.cl/rapaces/bailarin/,"Pajaro Bailarín, la Elegante Ave de Rapiña de Chile",1694,2
bailarina de ballet profesional,mixto,NO,,,,,1
canario timbrado español precio,comercial,SI,post,https://avesnativaschilenas.cl/jaulas/para-canarios/,Jaulas para Canarios: Guia de Compra para tu Pajaro Cantor,15280,100
cantos de pájaros y sus nombres,mixto,SI,post,https://avesnativaschilenas.cl/redes/protege-tu-jardin-como-nunca-antes-descubre-la-increible-red-anti-pajaros-de-4x15m-y-sus-fantasticas-herramientas-de-instalacion-no-dejes-que-los-pajaros-arruinen-tu-oasis-verde/,¡Protege tu jardín como nunca antes! Descubre la increíble Red Anti-pájaros de 4x15M y sus fantásticas herramientas de instalación. ¡No dejes que los pájaros arruinen tu oasis verde!,7100,4
caracteristicas de los halcones,informacional,SI,post,https://avesnativaschilenas.cl/cuidados/guia-completa-sobre-las-caracteristicas-habitos-y-cuidados-de-los-jilgueros-todo-lo-que-debes-saber/,"Guía Completa sobre las Características, Hábitos y Cuidados de los Jilgueros: Todo lo que Debes Saber",8655,3
carancho significado espiritual,informacional,SI/Parcial,post,https://avesnativaschilenas.cl/picaflor/significado-espiritual-del-colibri-y-tatuajes-de-picaflor/,Significado espiritual del colibrí y tatuajes de picaflor: simbolismo y creencias,14221,2
casas para conejillos de indias,mixto,SI,post,https://avesnativaschilenas.cl/nidos/transforma-tu-jardin-con-casas-de-pajaros-diy-perfectas-para-que-los-ninos-creen-arte/,¡Transforma tu jardín con casas de pájaros DIY! ¡Perfectas para que los niños creen arte!,7755,3
chimango significado espiritual,informacional,SI/Parcial,post,https://avesnativaschilenas.cl/picaflor/significado-espiritual-del-colibri-y-tatuajes-de-picaflor/,Significado espiritual del colibrí y tatuajes de picaflor: simbolismo y creencias,14221,2
clases de pájaros y sus nombres,mixto,SI,post,https://avesnativaschilenas.cl/redes/protege-tu-jardin-como-nunca-antes-descubre-la-increible-red-anti-pajaros-de-4x15m-y-sus-fantasticas-herramientas-de-instalacion-no-dejes-que-los-pajaros-arruinen-tu-oasis-verde/,¡Protege tu jardín como nunca antes! Descubre la increíble Red Anti-pájaros de 4x15M y sus fantásticas herramientas de instalación. ¡No dejes que los pájaros arruinen tu oasis verde!,7100,4
colibrí y picaflor son lo mismo,mixto,SI,post,https://avesnativaschilenas.cl/picaflor/que-diferencia-hay-entre-un-colibri-y-un-picaflor/,Colibrí vs Picaflor: ¿Son lo mismo? 7 diferencias clave que los distinguen,9420,6
colores de pajaros australianos,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/para-periquitos/,Jaulas para Periquitos: Guia de Compra Completa 2026,15284,100
colores de pericos australianos,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/para-periquitos/,Jaulas para Periquitos: Guia de Compra Completa 2026,15284,100
colores periquitos australianos,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/para-periquitos/,Jaulas para Periquitos: Guia de Compra Completa 2026,15284,100
comedero de pajaros con botella,mixto,SI,post,https://avesnativaschilenas.cl/tienda/comederos/,Los mejores comederos para jaulas de pájaros : guía de compra y recomendaciones,2194,100
comedero de pajaros para jardin,mixto,SI,post,https://avesnativaschilenas.cl/tienda/comederos/,Los mejores comederos para jaulas de pájaros : guía de compra y recomendaciones,2194,100
comedero para aves con botellas,mixto,SI,post,https://avesnativaschilenas.cl/tienda/comederos/,Los mejores comederos para jaulas de pájaros : guía de compra y recomendaciones,2194,100
comedero para pajaros de madera,mixto,SI,post,https://avesnativaschilenas.cl/tienda/comederos/,Los mejores comederos para jaulas de pájaros : guía de compra y recomendaciones,2194,100
comedero para pájaros de jardín,mixto,SI,post,https://avesnativaschilenas.cl/tienda/comederos/,Los mejores comederos para jaulas de pájaros : guía de compra y recomendaciones,2194,100
comedero para pájaros reciclado,mixto,SI,post,https://avesnativaschilenas.cl/tienda/comederos/,Los mejores comederos para jaulas de pájaros : guía de compra y recomendaciones,2194,100
comedero reciclado para pajaros,mixto,SI,post,https://avesnativaschilenas.cl/tienda/comederos/,Los mejores comederos para jaulas de pájaros : guía de compra y recomendaciones,2194,100
comederos caseros para canarios,mixto,SI,post,https://avesnativaschilenas.cl/tienda/comederos/,Los mejores comederos para jaulas de pájaros : guía de compra y recomendaciones,2194,100
comederos de barro para palomas,mixto,SI,post,https://avesnativaschilenas.cl/tienda/comederos/,Los mejores comederos para jaulas de pájaros : guía de compra y recomendaciones,2194,100
comederos de pajaros reciclados,mixto,SI,post,https://avesnativaschilenas.cl/tienda/comederos/,Los mejores comederos para jaulas de pájaros : guía de compra y recomendaciones,2194,100
comederos de pajaros silvestres,mixto,SI,post,https://avesnativaschilenas.cl/tienda/comederos/,Los mejores comederos para jaulas de pájaros : guía de compra y recomendaciones,2194,100
comederos giratorios para loros,mixto,SI,post,https://avesnativaschilenas.cl/tienda/comederos/,Los mejores comederos para jaulas de pájaros : guía de compra y recomendaciones,2194,100
comederos para jaula de pájaros,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
comederos para pajaros exterior,mixto,SI,post,https://avesnativaschilenas.cl/tienda/comederos/,Los mejores comederos para jaulas de pájaros : guía de compra y recomendaciones,2194,100
comederos para perdices caseros,mixto,SI,post,https://avesnativaschilenas.cl/tienda/comederos/,Los mejores comederos para jaulas de pájaros : guía de compra y recomendaciones,2194,100
comederos para pájaros en jaula,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
comida de pájaros como se llama,informacional,SI,post,https://avesnativaschilenas.cl/redes/descubre-como-esta-red-verde-de-4x10m-protege-tus-plantas-y-frutas-de-los-pajaros-imperdible/,Descubre cómo esta red verde de 4x10m protege tus plantas y frutas de los pájaros ¡Imperdible!,8502,3
como alimentar pichon de paloma,informacional,SI,post,https://avesnativaschilenas.cl/cuidados/como-darle-de-comer-a-un-pichon-de-paloma/,Como alimentar a un pichon de paloma: guia segura paso a paso,9458,5
como cuidar un pichon de paloma,informacional,SI,post,https://avesnativaschilenas.cl/cuidados/como-darle-de-comer-a-un-pichon-de-paloma/,Como alimentar a un pichon de paloma: guia segura paso a paso,9458,5
como curar el ala de una paloma,informacional,SI,post,https://avesnativaschilenas.cl/cuidados/como-curar-a-una-paloma-herida-por-un-gato/,como curar a una paloma herida por un gato,9404,4
como hacer jaulas para codorniz,informacional,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
como hacer una jaula de pajaros,informacional,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
como pintar una lechuza de yeso,informacional,SI,post,https://avesnativaschilenas.cl/rapaces/lechuza/que-significa-ver-una-lechuza-de-noche/,Qué Significa Ver una Lechuza de Noche: Misterios y Significados Revelados,9996,3
como se alimentan los colibries,informacional,SI,post,https://avesnativaschilenas.cl/pato/donde-viven-los-patos-y-de-que-se-alimentan/,Donde viven los patos y de que se alimentan: guia completa de aves acuaticas en Chile,9370,3
complejo turistico las gaviotas,mixto,SI/Parcial,post,https://avesnativaschilenas.cl/gaviotas/la-vida-secreta-de-las-aves-marinas/,La Vida Secreta de las Aves Marinas: Descubre sus Hábitos y Misterios,11042,2
cotorra argentina bebe cuidados,informacional,SI,post,https://avesnativaschilenas.cl/jaulas/para-loros/descubre-el-secreto-para-mantener-la-jaula-de-tu-loro-siempre-limpia-y-fresca/,¡Descubre el secreto para mantener la jaula de tu loro siempre limpia y fresca!,8533,100
cuanto vive una paloma sin agua,mixto,SI/Parcial,post,https://avesnativaschilenas.cl/cuidados/como-curar-a-una-paloma-herida-por-un-gato/,como curar a una paloma herida por un gato,9404,2
cuáles son las aves migratorias,mixto,SI,post,https://avesnativaschilenas.cl/migratorias/paloma/las-palomas-son-omnivoras/,¿Las Palomas Son Omnívoras? Descubre Su Dieta Variada y Saludable,11355,3
cómo darle de comer a un pichón,informacional,SI,post,https://avesnativaschilenas.cl/cuidados/como-darle-de-comer-a-un-pichon-de-paloma/,Como alimentar a un pichon de paloma: guia segura paso a paso,9458,7
cómo hacer una jaula para loros,informacional,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
de que se alimentan las palomas,mixto,SI,post,https://avesnativaschilenas.cl/cuidados/de-que-se-alimentan-las-aves/,¿De qué se alimentan las aves? Guía completa sobre la dieta aviar,11353,5
de que se alimentan los pericos,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/para-periquitos/,Jaulas para Periquitos: Guia de Compra Completa 2026,15284,100
de qué color son los guacamayos,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/para-loros/descubre-el-secreto-para-mantener-la-jaula-de-tu-loro-siempre-limpia-y-fresca/,¡Descubre el secreto para mantener la jaula de tu loro siempre limpia y fresca!,8533,100
de qué color son los periquitos,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/para-periquitos/,Jaulas para Periquitos: Guia de Compra Completa 2026,15284,100
de qué se alimentan los pájaros,mixto,SI,post,https://avesnativaschilenas.cl/pato/donde-viven-los-patos-y-de-que-se-alimentan/,Donde viven los patos y de que se alimentan: guia completa de aves acuaticas en Chile,9370,5
diamante mandarin blanco precio,comercial,SI/Parcial,post,https://avesnativaschilenas.cl/cuidados/guia-completa-para-el-cuidado-de-tu-diamante-mandarin-primeros-pasos-esenciales-para-asegurar-su-bienestar/,Guía Completa para el Cuidado de tu Diamante Mandarín: Primeros Pasos Esenciales para Asegurar su Bienestar,7383,2
diamantes mandarines papilleros,mixto,NO,,,,,0
dibujos de aves con sus nombres,mixto,SI,post,https://avesnativaschilenas.cl/cuidados/tipo-de-alimentacion-de-las-aves/,Descubre los Tipos de Alimentación de las Aves: Guía Completa para Entender sus Dietas,11359,3
diseños de jaulas para canarios,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
el mejor alimento para canarios,comercial,SI,post,https://avesnativaschilenas.cl/jaulas/para-canarios/,Jaulas para Canarios: Guia de Compra para tu Pajaro Cantor,15280,100
el pájaro más hermoso del mundo,mixto,SI,post,https://avesnativaschilenas.cl/blog/cual-es-el-ave-con-el-pico-mas-largo-del-mundo/,cual es el ave con el pico mas largo del mundo,9428,4
especies de pajaros en colombia,informacional,SI,post,https://avesnativaschilenas.cl/blog/que-significa-la-presencia-de-pajaros-en-tu-casa/,qué significa la presencia de pájaros en tu casa,9405,3
especies de pájaros carpinteros,informacional,SI/Parcial,post,https://avesnativaschilenas.cl/acuaticas/patos-chilenos/,"Patos de Chile: Tipos, Especies y Guia de Identificacion",15251,2
fotos y nombres de aves marinas,mixto,SI,post,https://avesnativaschilenas.cl/gaviotas/la-vida-secreta-de-las-aves-marinas/,La Vida Secreta de las Aves Marinas: Descubre sus Hábitos y Misterios,11042,4
golondrinas volando en círculos,mixto,SI/Parcial,post,https://avesnativaschilenas.cl/blog/que-significa-cuando-hay-muchos-pajaros-en-el-cielo/,que significa cuando hay muchos pájaros en el cielo volando en circulo,9455,2
halcones para ahuyentar palomas,mixto,SI/Parcial,post,https://avesnativaschilenas.cl/jaulas/portatiles/descubre-la-jaula-plegable-perfecta-para-tus-mascotas-ideal-para-viajar-con-palomas-y-conejos/,Descubre la jaula plegable perfecta para tus mascotas: ¡ideal para viajar con palomas y conejos!,8605,2
huevo de codorniz mercado libre,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/para-gallinas-ponedoras/,Jaulas para Gallinas Ponedoras: Guia de Compra 2026,15281,100
huevos de codorniz al por mayor,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/para-gallinas-ponedoras/,Jaulas para Gallinas Ponedoras: Guia de Compra 2026,15281,100
huevos de codorniz precio exito,comercial,SI,post,https://avesnativaschilenas.cl/jaulas/para-gallinas-ponedoras/,Jaulas para Gallinas Ponedoras: Guia de Compra 2026,15281,100
identificador de aves por fotos,mixto,SI,post,https://avesnativaschilenas.cl/cuidados/por-que-el-excremento-de-las-aves-es-de-consistencia-liquida/,por qué el excremento de las aves es de consistencia líquida,9368,3
imagenes de jaulas para pajaros,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
imágenes de cotorros de colores,mixto,SI/Parcial,post,https://avesnativaschilenas.cl/fardela/fardela-heraldica/,Fardela heráldica: el petrel de tres colores de Rapa Nui,14188,2
jaula de concurso para canarios,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
jaula de madera para codornices,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
jaula de madera para periquitos,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
jaula para cobayas segunda mano,comercial,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
jaula para codornices ponedoras,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
jaula para conejillos de indias,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
jaula para gallina con pollitos,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
jaula para loro de segunda mano,comercial,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
jaula para loros grandes amazon,navegacional,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
jaula para pajaros australianos,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
jaula para pajaros segunda mano,comercial,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
jaula para periquitos de madera,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
jaula para transportar gallinas,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
jaula profesional para canarios,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
jaulas artesanales para pajaros,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
jaulas de 1 metro para canarios,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
jaulas de aluminio angel blanco,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
